arrival time,current_floor,final_floor,selfish
10:50:15.220,5,6,0
10:50:15.640,5,3,0
10:50:16.810,2,0,0
10:50:27.570,1,0,0
10:50:28.420,3,4,0
10:50:29.850,7,1,0
10:50:30.290,3,6,0
10:50:31.500,0,2,0
10:50:45.950,2,6,0
10:50:48.80,4,0,0
10:50:54.440,3,0,0
10:50:55.340,1,2,0
10:51:01.630,0,7,0
10:51:04.560,6,1,0
10:51:04.960,0,1,0
10:51:05.490,2,7,0
10:51:06.70,2,7,0
10:51:07.840,0,7,0
10:51:11.640,4,3,0
10:51:13.310,4,6,0
10:51:15.690,0,1,0
10:51:19.650,5,4,0
10:51:20.900,4,1,0
10:51:21.360,6,7,0
10:51:32.850,6,2,0
10:51:48.870,0,7,0
10:51:55.180,1,3,0
10:51:55.440,2,1,0
10:51:57.580,6,4,0
10:52:07.200,3,4,0
10:52:08.570,7,6,0
10:52:08.650,4,7,0
10:52:11.700,1,7,0
10:52:12.190,7,4,0
10:52:15.390,7,4,0
10:52:17.180,4,6,0
10:52:18.200,4,3,0
10:52:18.500,6,2,0
10:52:21.770,2,6,0
10:52:22.880,7,6,0
10:52:30.810,3,6,0
10:52:34.140,1,7,0
10:52:35.320,7,5,0
10:52:36.170,3,0,0
10:52:38.380,7,4,0
10:52:41.600,1,2,0
10:52:45.300,7,2,0
10:52:45.430,0,4,0
10:52:46.690,5,3,0
10:52:46.950,5,6,0
10:52:49.270,6,0,0
10:52:51.790,4,1,0
10:52:52.600,3,6,0
10:53:00.910,1,0,0
10:53:06.320,7,5,0
10:53:07.300,0,4,0
10:53:08.440,2,1,0
10:53:09.820,1,2,0
10:53:13.570,1,6,0
10:53:14.890,0,4,0
10:53:17.220,6,4,0
10:53:20.530,7,6,0
10:53:20.950,3,0,0
10:53:21.510,7,1,0
10:53:24.390,6,5,0
10:53:24.410,6,4,0
10:53:33.940,2,5,0
10:53:38.640,6,2,0
10:53:48.00,1,6,0
10:53:51.110,7,1,0
10:53:51.680,1,4,0
10:53:56.190,2,5,0
10:53:57.60,5,0,0
10:54:02.470,2,4,0
10:54:09.530,5,3,0
10:54:13.760,0,2,0
10:54:15.910,6,7,0
10:54:15.950,3,4,0
10:54:17.560,5,7,0
10:54:17.680,3,6,0
10:54:18.830,7,3,0
10:54:19.760,1,4,0
10:54:21.50,2,5,0
10:54:25.30,3,5,0
10:54:26.520,0,4,0
10:54:27.10,1,6,0
10:54:30.280,6,1,0
10:54:30.710,6,0,0
10:54:31.350,0,4,0
10:54:34.900,4,1,0
10:54:36.60,5,0,0
10:54:41.180,6,3,0
10:54:44.280,6,4,0
10:54:45.290,6,1,0
10:54:49.800,6,2,0
10:54:51.230,5,1,0
10:54:58.500,4,5,0
10:54:58.980,3,6,0
10:55:00.430,1,0,0
10:55:00.530,0,7,0
10:55:01.770,6,3,0
10:55:02.400,5,3,0
10:55:02.760,0,4,0
10:55:03.260,4,1,0
10:55:05.330,4,3,0
10:55:12.960,3,2,0
10:55:13.920,0,1,0
10:55:22.590,2,3,0
10:55:25.450,3,7,0
10:55:27.100,3,4,0
10:55:28.970,2,7,0
10:55:30.200,4,5,0
10:55:31.980,3,7,0
10:55:33.290,3,6,0
10:55:34.760,3,0,0
10:55:38.770,5,7,0
10:55:40.900,7,1,0
10:55:43.500,7,6,0
10:55:49.250,0,7,0
10:55:51.90,7,4,0
10:55:52.530,7,3,0
10:55:52.980,3,1,0
10:55:54.300,1,7,0
10:55:57.370,2,0,0
10:56:03.700,0,1,0
10:56:03.720,4,2,0
10:56:03.980,3,2,0
10:56:04.920,1,6,0
10:56:05.740,2,7,0
10:56:09.430,1,0,0
10:56:14.260,4,3,0
10:56:14.490,2,7,0
10:56:17.680,4,7,0
10:56:19.960,5,0,0
10:56:21.250,0,4,0
10:56:24.570,6,1,0
10:56:27.760,3,4,0
10:56:28.410,0,2,0
10:56:28.650,5,1,0
10:56:32.100,2,7,0
10:56:33.30,1,2,0
10:56:34.60,2,1,0
10:56:35.600,2,3,0
10:56:36.700,1,3,0
10:56:39.460,7,6,0
10:56:44.860,6,2,0
10:56:48.840,0,5,0
10:56:53.920,1,0,0
10:57:00.40,3,7,0
10:57:02.160,7,3,0
10:57:02.30,3,6,0
10:57:02.760,1,4,0
10:57:04.110,5,6,0
10:57:06.510,3,2,0
10:57:07.240,7,1,0
10:57:08.530,6,4,0
10:57:14.740,5,6,0
10:57:18.370,5,3,0
10:57:19.500,3,2,0
10:57:21.160,6,7,0
10:57:21.220,5,0,0
10:57:33.190,4,6,0
10:57:34.60,0,5,0
10:57:39.750,4,3,0
10:57:40.970,7,1,0
10:57:42.210,0,7,0
10:57:42.750,4,3,0
10:57:42.800,0,3,0
10:57:43.440,7,0,0
10:57:49.420,6,3,0
10:57:49.570,0,7,0
10:57:53.320,5,2,0
10:57:54.940,5,4,0
10:58:00.230,1,5,0
10:58:01.550,5,3,0
10:58:02.150,1,2,0
10:58:06.740,5,7,0
10:58:09.50,7,3,0
10:58:12.540,0,6,0
10:58:12.870,0,6,0
10:58:13.230,4,0,0
10:58:20.940,5,7,0
10:58:21.600,2,4,0
10:58:23.620,6,4,0
10:58:24.760,6,3,0
10:58:25.110,6,3,0
10:58:27.440,7,3,0
10:58:28.230,1,2,0
10:58:36.920,4,6,0
10:58:43.250,6,5,0
10:58:44.570,0,1,0
10:58:49.80,4,3,0
10:58:58.50,0,7,0
11:00:03.100,3,6,0
11:00:03.380,7,4,0
11:00:10.60,6,0,0
11:00:11.260,7,5,0
11:00:13.600,2,7,0
11:00:18.110,4,1,0
11:00:20.380,6,5,0
11:00:20.500,1,0,0
11:00:21.520,6,2,0
11:00:22.390,5,3,0
11:00:29.960,4,6,0
11:00:35.30,4,6,0
11:00:37.860,7,4,0
11:00:39.460,3,6,0
11:00:46.800,5,2,0
11:00:47.30,1,4,0
11:00:47.630,0,3,0
11:00:48.180,3,0,0
11:00:53.580,0,4,0
11:01:00.890,2,5,0
11:01:02.410,5,6,0
11:01:12.190,7,0,0
11:01:12.620,3,1,0
11:01:12.800,4,5,0
11:01:16.470,6,7,0
11:01:19.510,1,4,0
11:01:20.460,3,4,0
11:01:23.340,6,5,0
11:01:23.590,7,1,0
11:01:30.810,4,2,0
11:01:33.210,5,1,0
11:01:41.910,5,7,0
11:01:43.670,0,3,0
11:01:46.140,2,1,0
11:01:47.30,1,0,0
11:01:48.890,6,7,0
11:01:49.190,4,2,0
11:01:57.140,2,6,0
11:02:00.530,4,0,0
11:02:00.60,3,4,0
11:02:04.730,7,0,0
11:02:04.940,1,5,0
11:02:10.10,0,1,0
11:02:11.530,3,7,0
11:02:22.920,6,3,0
11:02:24.480,0,5,0
11:02:25.300,0,7,0
11:02:25.810,3,0,0
11:02:27.580,2,7,0
11:02:27.660,2,0,0
11:02:29.30,0,6,0
11:02:30.650,7,2,0
11:02:33.700,6,3,0
11:02:35.780,3,7,0
11:02:38.290,6,2,0
11:02:43.300,7,4,0
11:02:43.980,1,4,0
11:02:46.540,6,3,0
11:02:47.620,3,4,0
11:02:54.160,5,6,0
11:02:57.800,6,0,0
11:03:00.510,5,2,0
11:03:01.670,3,5,0
11:03:02.950,3,4,0
11:03:03.370,7,0,0
11:03:06.580,1,6,0
11:03:06.920,2,5,0
11:03:09.620,1,5,0
11:03:10.10,6,4,0
11:03:10.610,3,0,0
11:03:13.850,4,7,0
11:03:16.430,3,6,0
11:03:16.790,4,5,0
11:03:19.70,0,7,0
11:03:20.440,5,1,0
11:03:23.880,3,2,0
11:03:31.90,0,6,0
11:03:32.40,7,0,0
11:03:32.410,5,6,0
11:03:32.960,7,0,0
11:03:35.950,1,5,0
11:03:37.920,4,0,0
11:03:38.100,0,2,0
11:03:49.130,7,5,0
11:03:51.190,2,3,0
11:03:52.260,4,6,0
11:04:01.540,7,3,0
11:04:02.690,6,4,0
11:04:13.870,1,4,0
11:04:21.200,7,0,0
11:04:22.890,1,3,0
11:04:24.810,4,5,0
11:04:25.640,4,0,0
11:04:26.40,3,5,0
11:04:27.840,2,0,0
11:04:38.370,5,3,0
11:04:42.290,0,7,0
11:04:43.320,1,2,0
11:04:45.770,3,2,0
11:04:47.190,3,1,0
11:04:47.480,0,3,0
11:04:49.840,3,4,0
11:04:51.940,7,2,0
11:04:52.60,3,4,0
11:04:54.10,5,6,0
11:04:57.100,2,0,0
11:05:02.660,0,2,0
11:05:03.370,4,1,0
11:05:15.250,6,5,0
11:05:15.380,5,2,0
11:05:15.60,2,6,0
11:05:22.200,3,4,0
11:05:25.840,1,7,0
11:05:27.770,4,7,0
11:05:28.520,5,0,0
11:05:41.490,7,3,0
11:05:46.660,6,0,0
11:05:49.190,2,5,0
11:05:58.390,7,3,0
11:06:03.700,3,7,0
11:06:08.110,4,0,0
11:06:13.170,2,6,0
11:06:13.790,5,0,0
11:06:27.320,1,4,0
11:06:28.330,1,6,0
11:06:33.600,0,7,0
11:06:41.810,1,5,0
11:06:50.750,5,3,0
11:06:54.960,5,7,0
11:07:01.70,2,1,0
11:07:02.180,5,4,0
11:07:06.550,0,5,0
11:07:17.40,4,3,0
11:07:20.870,4,6,0
11:07:22.110,3,0,0
11:07:29.360,3,0,0
11:07:31.00,6,4,0
11:07:37.740,0,5,0
11:07:40.720,0,7,0
11:07:41.190,7,0,0
11:07:44.310,6,5,0
11:07:47.180,7,1,0
11:07:47.80,3,4,0
11:07:57.500,6,2,0
11:07:58.130,1,2,0
11:08:00.560,4,3,0
11:08:00.820,3,5,0
11:08:01.90,1,5,0
11:08:04.820,0,6,0
11:08:05.660,5,7,0
11:08:06.310,6,5,0
11:08:09.880,7,0,0
11:08:10.230,6,7,0
11:08:11.510,2,6,0
11:08:20.420,3,0,0
11:08:21.120,0,5,0
11:08:21.800,0,4,0
11:08:24.610,2,1,0
11:08:24.880,5,4,0
11:08:25.540,6,1,0
11:08:25.570,1,2,0
11:08:28.70,0,2,0
11:08:30.610,1,3,0
11:08:34.650,4,1,0
11:08:36.440,7,0,0
11:08:37.90,0,6,0
11:08:39.320,0,6,0
11:08:43.10,2,6,0
11:08:44.920,5,0,0
11:08:49.210,1,0,0
11:08:50.220,6,3,0
11:08:53.750,6,0,0
11:08:54.240,3,4,0
11:08:55.270,3,6,0
11:08:57.760,4,7,0
11:09:02.540,2,1,0
11:09:06.470,7,1,0
11:09:07.720,1,7,0
11:09:13.140,4,1,0
11:09:13.80,3,1,0
11:09:14.810,2,7,0
11:09:16.530,7,0,0
11:09:33.940,2,4,0
11:09:36.250,1,4,0
11:09:36.930,5,3,0
11:09:37.330,4,5,0
11:09:50.170,0,5,0
11:09:53.210,5,7,0
11:09:53.870,7,2,0
11:09:55.940,2,4,0
11:09:56.100,1,3,0
11:09:56.150,0,7,0
11:09:56.500,3,6,0
11:10:10.820,4,6,0
11:10:15.530,5,6,0
11:10:17.590,2,1,0
11:10:19.140,1,7,0
11:10:19.920,6,0,0
11:10:24.180,6,1,0
11:10:24.740,2,1,0
11:10:24.840,3,2,0
11:10:31.320,5,2,0
11:10:35.580,1,0,0
11:10:37.530,2,4,0
11:10:39.610,1,5,0
11:10:43.460,5,1,0
11:10:45.450,4,0,0
11:10:48.320,2,6,0
11:10:50.50,3,6,0
11:10:56.300,0,7,0
11:10:57.230,3,1,0
11:10:58.430,3,7,0
11:11:00.960,6,4,0
11:11:04.690,7,2,0
11:11:11.390,6,4,0
11:11:12.440,4,5,0
11:11:15.560,2,6,0
11:11:15.730,7,0,0
11:11:17.400,4,6,0
11:11:20.530,2,5,0
11:11:28.20,5,1,0
11:11:29.460,7,3,0
11:11:33.240,1,2,0
11:11:34.920,7,0,0
11:11:37.520,3,1,0
11:11:37.720,5,6,0
11:11:40.10,6,0,0
11:11:41.180,0,2,0
11:11:43.350,7,6,0
11:11:49.210,7,0,0
11:11:51.110,5,4,0
11:11:54.130,3,1,0
11:11:54.870,1,7,0
11:11:55.100,6,7,0
11:11:56.180,5,4,0
11:11:58.400,4,7,0
11:11:58.530,6,3,0
11:11:58.790,1,2,0
11:12:01.890,4,0,0
11:12:04.740,1,5,0
11:12:05.800,6,1,0
11:12:15.200,2,6,0
11:12:17.370,6,3,0
11:12:18.380,5,7,0
11:12:19.360,0,1,0
11:12:29.560,6,2,0
11:12:31.830,4,2,0
11:12:34.670,6,0,0
11:12:42.360,6,3,0
11:12:44.850,7,6,0
11:12:46.360,6,3,0
11:12:50.700,1,5,0
11:12:54.60,2,7,0
11:12:56.890,4,3,0
11:13:01.260,0,6,0
11:13:02.160,4,3,0
11:13:02.680,2,3,0
11:13:07.960,5,1,0
11:13:12.700,5,0,0
11:13:17.30,3,4,0
11:13:17.500,2,7,0
11:13:22.900,4,3,0
11:13:23.220,2,1,0
11:13:23.230,2,5,0
11:13:27.70,6,1,0
11:13:31.970,3,7,0
11:13:32.680,4,7,0
11:13:33.220,4,0,0
11:13:33.700,7,0,0
11:13:35.390,2,0,0
11:13:35.580,4,0,0
11:13:36.780,2,5,0
11:13:39.240,3,0,0
11:13:44.690,4,7,0
11:13:50.90,6,0,0
11:13:58.570,2,0,0
11:14:08.400,6,0,0
11:14:09.110,7,1,0
11:14:09.730,2,0,0
11:14:16.700,3,7,0
11:14:18.280,0,6,0
11:14:18.300,0,7,0
11:14:20.300,1,5,0
11:14:23.130,6,1,0
11:14:23.440,4,6,0
11:14:26.660,5,2,0
11:14:30.140,7,0,0
11:14:35.160,3,4,0
11:14:37.380,5,2,0
11:14:39.480,0,6,0
11:14:41.180,2,6,0
11:14:43.220,5,4,0
11:14:47.450,4,6,0
11:14:48.760,1,2,0
11:14:54.230,5,1,0
11:14:55.140,4,0,0
11:14:57.690,5,1,0
11:14:58.160,1,2,0
11:14:58.20,6,3,0
11:15:04.30,6,7,0
11:15:06.350,1,0,0
11:15:14.120,5,7,0
11:15:23.10,5,2,0
11:15:28.380,2,1,0
11:15:48.420,6,1,0
11:15:52.330,5,4,0
11:15:54.140,1,6,0
11:15:58.150,1,3,0
11:15:58.810,7,6,0
11:16:01.970,7,0,0
11:16:07.140,5,4,0
11:16:10.280,5,4,0
11:16:11.210,2,7,0
11:16:11.220,2,3,0
11:16:11.390,1,0,0
11:16:13.670,5,0,0
11:16:15.900,2,7,0
11:16:16.400,6,0,0
11:16:18.200,3,7,0
11:16:18.250,7,2,0
11:16:21.750,0,2,0
11:16:21.860,7,1,0
11:16:25.300,0,3,0
11:16:36.550,6,3,0
11:16:39.80,4,3,0
11:16:47.600,6,3,0
11:16:54.670,0,3,0
11:16:58.370,1,7,0
11:16:58.950,4,2,0
11:17:00.480,4,0,0
11:17:03.70,0,4,0
11:17:06.920,4,7,0
11:17:19.810,1,5,0
11:17:24.850,6,4,0
11:17:26.00,2,0,0
11:17:32.210,5,2,0
11:17:38.220,0,7,0
11:17:41.140,3,5,0
11:17:43.240,5,3,0
11:17:47.470,6,1,0
11:17:49.450,6,4,0
11:17:49.970,1,6,0
11:17:51.680,4,2,0
11:17:58.200,5,2,0
11:18:00.890,6,0,0
11:18:03.910,4,2,0
11:18:08.80,0,2,0
11:18:09.490,6,5,0
11:18:12.130,3,0,0
11:18:13.270,4,3,0
11:18:17.970,6,2,0
11:18:21.330,6,1,0
11:18:26.600,3,7,0
11:18:29.510,6,4,0
11:18:31.520,1,3,0
11:18:32.60,5,0,0
11:18:34.390,0,5,0
11:18:34.980,4,3,0
11:18:36.730,5,1,0
11:18:43.100,5,0,0
11:18:45.690,3,1,0
11:18:46.470,6,1,0
11:18:47.520,1,2,0
11:18:55.470,0,6,0
11:18:56.890,6,1,0
11:18:57.690,2,0,0
11:19:00.410,2,4,0
11:19:00.900,2,4,0
11:19:08.50,0,5,0
11:19:16.920,6,5,0
11:19:23.550,0,6,0
11:19:30.690,4,5,0
11:19:31.980,3,5,0
11:19:32.920,2,5,0
11:19:36.360,1,0,0
11:19:38.70,7,4,0
11:19:43.110,0,7,0
11:19:48.10,4,1,0
11:19:48.950,2,1,0
11:19:49.570,5,6,0
11:19:53.150,3,4,0
11:19:53.220,0,2,0
11:19:55.700,7,6,0
11:20:01.160,0,5,0
11:20:11.360,3,1,0
11:20:11.750,2,5,0
11:20:13.320,5,2,0
11:20:20.510,7,2,0
11:20:22.430,1,0,0
11:20:25.510,7,1,0
11:20:25.750,3,7,0
11:20:26.50,1,4,0
11:20:30.400,4,6,0
11:20:31.610,7,0,0
11:20:32.640,5,2,0
11:20:35.950,1,3,0
11:20:42.550,0,2,0
11:20:45.170,1,6,0
11:20:45.550,1,3,0
11:20:46.330,1,3,0
11:20:50.300,6,4,0
11:20:53.710,2,1,0
11:20:54.590,3,2,0
11:20:54.850,7,0,0
11:21:07.610,1,3,0
11:21:07.660,1,5,0
11:21:12.500,0,2,0
11:21:17.140,0,6,0
11:21:17.440,0,2,0
11:21:17.560,6,7,0
11:21:19.270,4,1,0
11:21:19.600,7,4,0
11:21:32.230,7,0,0
11:21:36.100,5,7,0
11:21:37.380,6,7,0
11:21:40.760,2,4,0
11:21:48.910,7,5,0
11:21:49.140,6,2,0
11:21:55.220,6,2,0
11:21:55.90,1,6,0
11:22:00.310,1,6,0
11:22:04.590,6,4,0
11:22:15.310,5,2,0
11:22:15.870,4,7,0
11:22:16.510,1,3,0
11:22:17.960,2,4,0
11:22:20.360,7,4,0
11:22:22.600,7,1,0
11:22:22.840,6,2,0
11:22:23.420,4,6,0
11:22:29.500,5,6,0
11:22:30.630,6,7,0
11:22:32.60,2,6,0
11:22:32.790,7,3,0
11:22:33.500,6,7,0
11:22:39.130,1,4,0
11:22:40.50,2,4,0
11:22:45.30,4,6,0
11:22:49.770,0,3,0
11:22:55.300,1,2,0
11:23:03.610,0,1,0
11:23:05.490,0,5,0
11:23:06.850,7,5,0
11:23:07.840,3,2,0
11:23:14.490,3,2,0
11:23:15.460,5,0,0
11:23:15.670,6,4,0
11:23:17.70,3,7,0
11:23:21.430,6,4,0
11:23:26.520,0,7,0
11:23:27.210,1,4,0
11:23:31.790,5,6,0
11:23:32.170,5,0,0
11:23:32.80,7,3,0
11:23:35.50,0,7,0
11:23:36.920,3,4,0
11:23:37.650,3,0,0
11:23:43.390,4,1,0
11:23:44.880,0,5,0
11:23:47.40,1,2,0
11:23:49.180,3,6,0
11:23:49.890,7,0,0
11:23:54.560,5,1,0
11:23:57.530,0,5,0
11:24:02.70,3,7,0
11:24:02.960,6,3,0
11:24:03.360,1,3,0
11:24:07.170,5,2,0
11:24:11.100,7,0,0
11:24:18.390,5,3,0
11:24:19.920,6,1,0
11:24:25.250,7,3,0
11:24:26.880,5,4,0
11:24:28.440,3,5,0
11:24:30.470,0,3,0
11:24:31.880,7,3,0
11:24:35.430,0,1,0
11:24:36.200,6,4,0
11:24:36.670,7,6,0
11:24:37.920,7,1,0
11:24:39.560,1,6,0
11:24:39.980,2,7,0
11:24:42.600,5,7,0
11:24:48.450,0,2,0
11:24:50.160,3,1,0
11:24:52.230,1,2,0
11:24:54.20,2,1,0
11:24:57.560,0,4,0
11:25:02.800,1,2,0
11:25:06.320,1,6,0
11:25:11.220,6,3,0
11:25:12.230,0,2,0
11:25:12.850,5,3,0
11:25:17.90,6,2,0
11:25:18.570,1,6,0
11:25:20.920,4,6,0
11:25:26.520,7,4,0
11:25:32.820,0,5,0
11:25:33.860,7,3,0
11:25:34.140,5,2,0
11:25:36.230,1,6,0
11:25:36.530,5,3,0
11:25:37.980,3,4,0
11:25:39.630,5,4,0
11:25:40.800,5,0,0
11:25:44.710,5,3,0
11:25:46.620,0,1,0
11:25:47.920,2,1,0
11:25:47.930,6,1,0
11:25:51.580,1,2,0
11:25:55.70,5,1,0
11:25:58.280,5,7,0
11:25:58.910,3,6,0
11:26:11.370,2,6,0
11:26:24.650,0,6,0
11:26:26.20,0,3,0
11:26:28.570,6,7,0
11:26:29.340,3,5,0
11:26:30.70,4,5,0
11:26:32.90,5,2,0
11:26:33.30,5,0,0
11:26:36.590,4,1,0
11:26:36.850,7,3,0
11:26:40.810,4,1,0
11:26:43.450,3,7,0
11:26:46.500,5,2,0
11:26:46.780,4,0,0
11:26:47.420,7,4,0
11:26:48.250,7,3,0
11:26:48.870,1,5,0
11:26:55.980,3,1,0
11:26:56.960,5,0,0
11:27:02.830,3,0,0
11:27:03.260,6,5,0
11:27:12.320,4,2,0
11:27:12.760,7,4,0
11:27:15.890,5,1,0
11:27:17.20,7,0,0
11:27:18.830,3,5,0
11:27:20.610,0,5,0
11:27:22.10,3,6,0
11:27:22.770,7,6,0
11:27:23.600,0,6,0
11:27:24.710,4,5,0
11:27:29.810,2,1,0
11:27:30.580,4,3,0
11:27:35.140,6,3,0
11:27:37.00,7,4,0
11:27:39.390,5,3,0
11:27:42.680,3,4,0
11:27:49.850,2,3,0
11:27:50.30,2,3,0
11:27:53.600,6,3,0
11:27:58.440,1,0,0
11:27:58.660,3,6,0
11:28:00.500,6,5,0
11:28:01.740,3,1,0
11:28:08.430,6,7,0
11:28:10.800,6,7,0
11:28:14.640,4,0,0
11:28:15.520,4,0,0
11:28:16.620,6,2,0
11:28:19.270,7,4,0
11:28:21.940,3,4,0
11:28:24.930,1,4,0
11:28:25.140,7,5,0
11:28:26.250,2,1,0
11:28:32.110,6,2,0
11:28:32.870,4,0,0
11:28:34.570,0,7,0
11:28:35.870,2,6,0
11:28:39.850,6,0,0
11:28:42.420,5,6,0
11:28:42.630,0,3,0
11:28:44.740,3,2,0
11:28:45.260,4,0,0
11:28:45.560,7,4,0
11:28:45.640,6,5,0
11:28:46.610,5,1,0
11:28:48.580,2,6,0
11:28:49.890,5,6,0
11:28:55.400,4,6,0
11:28:58.660,1,5,0
11:29:02.540,5,7,0
11:29:02.850,0,2,0
11:29:05.520,3,6,0
11:29:08.160,4,0,0
11:29:09.160,1,5,0
11:29:16.430,2,1,0
11:29:18.530,6,2,0
11:29:21.390,1,3,0
11:29:22.470,5,0,0
11:29:22.610,6,7,0
11:29:23.430,5,0,0
11:29:24.20,3,2,0
11:29:32.230,0,4,0
11:29:35.10,5,4,0
11:29:40.920,6,0,0
11:29:47.690,2,7,0
11:29:55.110,5,7,0
11:29:58.310,4,5,0
11:30:12.720,1,6,0
11:30:17.680,0,3,0
11:30:26.290,1,6,0
11:30:34.710,1,0,0
11:30:35.130,6,0,0
11:30:39.710,4,7,0
11:30:40.390,0,5,0
11:30:42.220,1,0,0
11:30:42.340,5,7,0
11:30:46.380,3,6,0
11:30:47.00,1,0,0
11:30:50.540,4,0,0
11:30:53.840,0,5,0
11:30:54.600,7,1,0
11:31:00.240,6,0,0
11:31:07.210,1,6,0
11:31:12.730,2,7,0
11:31:13.180,0,4,0
11:31:14.410,7,5,0
11:31:16.820,0,2,0
11:31:18.150,1,2,0
11:31:18.610,4,0,0
11:31:23.760,7,2,0
11:31:27.490,5,3,0
11:31:27.930,4,6,0
11:31:30.100,6,1,0
11:31:30.90,0,4,0
11:31:32.500,4,5,0
11:31:36.820,3,2,0
11:31:40.470,5,4,0
11:31:44.610,3,4,0
11:31:49.850,0,1,0
11:31:51.640,5,4,0
11:31:52.820,1,6,0
11:31:55.610,4,1,0
11:31:56.780,0,2,0
11:32:00.940,0,2,0
11:32:06.320,2,1,0
11:32:08.450,7,5,0
11:32:10.110,5,7,0
11:32:12.170,0,2,0
11:32:12.60,4,1,0
11:32:15.230,2,4,0
11:32:21.380,6,7,0
11:32:22.890,2,0,0
11:32:25.170,5,7,0
11:32:26.410,2,1,0
11:32:28.720,7,2,0
11:32:32.450,1,7,0
11:32:34.330,1,4,0
11:32:37.170,0,5,0
11:32:37.310,1,7,0
11:32:38.820,0,5,0
11:32:41.220,4,6,0
11:32:44.130,2,7,0
11:32:44.480,3,6,0
11:32:56.810,4,0,0
11:32:58.370,0,6,0
11:33:01.820,4,3,0
11:33:02.90,6,4,0
11:33:02.900,7,4,0
11:33:05.250,2,4,0
11:33:05.790,1,0,0
11:33:07.680,3,4,0
11:33:09.10,3,4,0
11:33:15.880,2,3,0
11:33:24.20,6,1,0
11:33:26.280,6,1,0
11:33:26.940,2,5,0
11:33:27.790,3,7,0
11:33:30.120,1,0,0
11:33:32.60,7,3,0
11:33:37.560,1,4,0
11:33:43.820,5,2,0
11:33:44.470,5,7,0
11:33:51.410,7,3,0
11:33:51.70,1,2,0
11:33:53.180,1,7,0
11:33:56.820,3,0,0
11:34:04.320,1,2,0
11:34:05.760,6,7,0
11:34:10.600,2,3,0
11:34:11.710,3,7,0
11:34:13.510,7,6,0
11:34:15.20,0,7,0
11:34:19.100,0,6,0
11:34:23.230,4,2,0
11:34:23.440,0,4,0
11:34:24.850,4,2,0
11:34:26.40,4,1,0
11:34:28.200,2,0,0
11:34:29.450,2,6,0
11:34:33.170,0,4,0
11:34:35.400,7,5,0
11:34:38.470,5,0,0
11:34:44.540,5,2,0
11:34:44.580,4,6,0
11:34:46.480,4,1,0
11:34:51.470,7,1,0
11:34:55.730,7,4,0
11:34:56.220,2,7,0
11:34:56.850,4,1,0
11:35:02.370,2,4,0
11:35:03.340,1,0,0
11:35:04.120,6,4,0
11:35:04.360,5,2,0
11:35:05.970,0,4,0
11:35:06.650,5,4,0
11:35:15.460,0,6,0
11:35:17.360,5,7,0
11:35:18.460,4,3,0
11:35:25.790,5,4,0
11:35:28.930,1,3,0
11:35:29.380,3,2,0
11:35:29.70,0,7,0
11:35:29.790,3,2,0
11:35:30.750,4,7,0
11:35:34.90,0,3,0
11:35:36.30,4,5,0
11:35:37.230,3,4,0
11:35:41.490,5,7,0
11:35:42.540,2,0,0
11:35:43.130,7,0,0
11:35:48.670,7,4,0
11:35:50.210,5,7,0
11:35:50.370,3,0,0
11:35:51.410,1,5,0
11:35:54.230,7,0,0
11:36:02.750,2,1,0
11:36:03.270,3,2,0
11:36:10.70,7,6,0
11:36:11.500,6,5,0
11:36:17.550,5,0,0
11:36:23.410,7,2,0
11:36:30.680,3,5,0
11:36:40.310,2,5,0
11:36:45.180,6,1,0
11:36:47.950,6,7,0
11:36:52.180,3,0,0
11:36:53.270,2,3,0
11:36:57.270,6,5,0
11:37:01.00,4,1,0
11:37:01.620,7,6,0
11:37:03.660,2,1,0
11:37:06.60,3,4,0
11:37:08.760,4,3,0
11:37:09.890,1,6,0
11:37:13.860,0,1,0
11:37:14.400,4,7,0
11:37:18.570,7,1,0
11:37:22.380,7,4,0
11:37:24.450,1,5,0
11:37:29.980,5,6,0
11:37:38.760,6,1,0
11:37:41.110,5,3,0
11:37:42.720,5,1,0
11:37:45.470,3,6,0
11:37:49.180,0,4,0
11:37:55.20,2,3,0
11:37:58.760,2,7,0
11:38:00.920,5,1,0
11:38:02.890,7,1,0
11:38:07.560,6,2,0
11:38:15.170,2,4,0
11:38:17.390,2,7,0
11:38:18.810,0,3,0
11:38:24.130,0,5,0
11:38:24.60,0,7,0
11:38:24.890,0,6,0
11:38:32.750,6,4,0
11:38:37.560,7,6,0
11:38:38.640,7,0,0
11:38:40.880,7,6,0
11:38:41.70,4,1,0
11:38:43.40,5,7,0
11:38:45.810,4,0,0
11:38:50.580,5,4,0
11:38:53.570,7,1,0
11:38:55.230,7,1,0
11:38:56.930,6,5,0
11:39:01.930,1,5,0
11:39:02.770,2,0,0
11:39:05.150,4,2,0
11:39:06.880,1,2,0
11:39:07.380,4,1,0
11:39:11.610,7,2,0
11:39:13.770,3,1,0
11:39:19.670,7,1,0
11:39:21.630,7,3,0
11:39:22.10,6,4,0
11:39:22.80,1,5,0
11:39:25.280,2,3,0
11:39:26.830,4,0,0
11:39:34.570,6,4,0
11:39:35.450,1,5,0
11:39:39.660,6,2,0
11:39:42.690,6,4,0
11:39:44.970,0,6,0
11:39:46.200,2,3,0
11:39:48.240,1,6,0
11:40:12.870,0,6,0
11:40:15.00,1,6,0
11:40:18.850,5,1,0
11:40:20.230,1,4,0
